exp;success;longest_path;time
offices_range1_agents100_14;1;1019;12.06
offices_range1_agents100_16;1;1068;21.78
offices_range1_agents100_5;1;1154;24.83
offices_range1_agents100_3;1;823;12.06
offices_range1_agents100_0;1;783;12.7
offices_range1_agents100_8;1;1213;14.7
offices_range1_agents100_12;0;0;116.83
offices_range1_agents100_19;1;1098;21.23
offices_range1_agents100_6;1;622;8.87
offices_range1_agents100_13;0;0;118.8
offices_range1_agents100_17;1;683;8.07
offices_range1_agents100_15;1;2028;25.35
offices_range1_agents100_18;1;897;6.96
offices_range1_agents100_2;1;734;8.61
offices_range1_agents100_1;1;1465;15.25
offices_range1_agents100_10;1;1175;16.86
offices_range1_agents100_7;1;807;10.07
offices_range1_agents100_4;1;3196;66.35
offices_range1_agents100_9;1;686;10.73
offices_range1_agents100_11;1;1535;20.93
