exp;success;longest_path;time
parallel_range4_agents150_3;1;4491;90.71
parallel_range4_agents150_5;1;362;5.7
parallel_range4_agents150_2;1;4608;84.15
parallel_range4_agents150_0;1;2047;86.33
parallel_range4_agents150_10;1;2257;43.6
parallel_range4_agents150_19;1;2294;62.09
parallel_range4_agents150_17;1;398;5.53
parallel_range4_agents150_18;1;1283;110.33
parallel_range4_agents150_4;1;1411;41.18
parallel_range4_agents150_9;1;606;25.95
parallel_range4_agents150_7;1;726;13.71
parallel_range4_agents150_1;1;1583;63.18
parallel_range4_agents150_14;0;0;119.72
parallel_range4_agents150_8;1;867;16.38
parallel_range4_agents150_6;1;1902;47.99
parallel_range4_agents150_12;1;1139;25.04
parallel_range4_agents150_16;1;995;21.22
parallel_range4_agents150_15;0;0;119.27
parallel_range4_agents150_13;1;2276;37.88
parallel_range4_agents150_11;1;875;22.53
