exp;success;longest_path;time
pyramid_range3_3d_agents150_17;1;308;6.04
pyramid_range3_3d_agents150_16;1;491;17.25
pyramid_range3_3d_agents150_9;0;0;119.72
pyramid_range3_3d_agents150_6;0;0;119.29
pyramid_range3_3d_agents150_5;1;345;10.52
pyramid_range3_3d_agents150_14;1;111;2.42
pyramid_range3_3d_agents150_3;1;186;5.64
pyramid_range3_3d_agents150_11;1;636;77.16
pyramid_range3_3d_agents150_13;1;364;8.03
pyramid_range3_3d_agents150_10;1;612;27.33
pyramid_range3_3d_agents150_4;1;491;14.8
pyramid_range3_3d_agents150_18;1;420;13.31
pyramid_range3_3d_agents150_19;1;492;19.4
pyramid_range3_3d_agents150_0;1;726;55.56
pyramid_range3_3d_agents150_7;1;1207;50.67
pyramid_range3_3d_agents150_8;1;498;22.15
pyramid_range3_3d_agents150_15;1;764;28.61
pyramid_range3_3d_agents150_12;1;340;11.64
pyramid_range3_3d_agents150_2;1;217;4.94
pyramid_range3_3d_agents150_1;1;162;2.97
