exp;success;longest_path;time
parallel_range4_agents225_8;0;0;119.52
parallel_range4_agents225_16;0;0;119.33
parallel_range4_agents225_3;1;1710;94.81
parallel_range4_agents225_14;0;0;118.89
parallel_range4_agents225_9;0;0;119.45
parallel_range4_agents225_2;1;1831;109.0
parallel_range4_agents225_17;0;0;119.49
parallel_range4_agents225_11;0;0;118.83
parallel_range4_agents225_1;1;1065;36.94
parallel_range4_agents225_0;0;0;118.55
parallel_range4_agents225_6;0;0;119.34
parallel_range4_agents225_13;0;0;119.17
parallel_range4_agents225_10;0;0;119.52
parallel_range4_agents225_18;1;433;11.38
parallel_range4_agents225_19;0;0;119.47
parallel_range4_agents225_12;0;0;119.29
parallel_range4_agents225_15;1;508;18.79
parallel_range4_agents225_4;0;0;118.84
parallel_range4_agents225_7;0;0;119.15
parallel_range4_agents225_5;0;0;118.95
