exp;success;longest_path;time
small_obstacles_range3_3d_agents250_2;0;0;112.31
small_obstacles_range3_3d_agents250_9;0;0;111.01
small_obstacles_range3_3d_agents250_18;1;282;58.02
small_obstacles_range3_3d_agents250_0;0;0;112.88
small_obstacles_range3_3d_agents250_8;0;0;109.97
small_obstacles_range3_3d_agents250_16;0;0;112.15
small_obstacles_range3_3d_agents250_1;0;0;114.09
small_obstacles_range3_3d_agents250_15;0;0;112.55
small_obstacles_range3_3d_agents250_11;0;0;113.09
small_obstacles_range3_3d_agents250_10;1;110;27.76
small_obstacles_range3_3d_agents250_12;0;0;112.98
small_obstacles_range3_3d_agents250_4;0;0;112.1
small_obstacles_range3_3d_agents250_17;0;0;111.99
small_obstacles_range3_3d_agents250_7;0;0;111.64
small_obstacles_range3_3d_agents250_6;0;0;116.86
small_obstacles_range3_3d_agents250_19;0;0;112.57
small_obstacles_range3_3d_agents250_13;0;0;111.58
small_obstacles_range3_3d_agents250_5;1;477;83.06
small_obstacles_range3_3d_agents250_3;0;0;110.59
small_obstacles_range3_3d_agents250_14;0;0;112.72
