exp;success;longest_path;time
parallel_range4_agents10_15;1;155;1.45
parallel_range4_agents10_10;1;93;0.89
parallel_range4_agents10_1;1;37;0.41
parallel_range4_agents10_18;1;401;9.3
parallel_range4_agents10_9;1;233;15.24
parallel_range4_agents10_8;1;84;0.61
parallel_range4_agents10_16;1;51;0.59
parallel_range4_agents10_17;1;186;1.56
parallel_range4_agents10_14;1;83;0.98
parallel_range4_agents10_12;1;90;0.67
parallel_range4_agents10_7;1;85;1.47
parallel_range4_agents10_13;1;104;1.13
parallel_range4_agents10_11;1;51;0.49
parallel_range4_agents10_0;1;134;1.5
parallel_range4_agents10_4;1;45;0.49
parallel_range4_agents10_19;1;42;0.39
parallel_range4_agents10_6;1;90;4.44
parallel_range4_agents10_2;1;163;7.52
parallel_range4_agents10_3;1;46;0.47
parallel_range4_agents10_5;1;40;0.39
