exp;success;longest_path;time
pyramid_range3_3d_agents10_19;1;26;0.53
pyramid_range3_3d_agents10_17;1;84;0.73
pyramid_range3_3d_agents10_4;1;158;1.46
pyramid_range3_3d_agents10_3;1;156;2.93
pyramid_range3_3d_agents10_8;1;18;0.48
pyramid_range3_3d_agents10_9;1;26;0.43
pyramid_range3_3d_agents10_14;1;159;1.58
pyramid_range3_3d_agents10_13;1;50;2.69
pyramid_range3_3d_agents10_5;1;329;0.49
pyramid_range3_3d_agents10_2;1;12;0.35
pyramid_range3_3d_agents10_11;1;33;0.56
pyramid_range3_3d_agents10_15;1;97;2.12
pyramid_range3_3d_agents10_18;1;29;0.59
pyramid_range3_3d_agents10_12;1;174;2.17
pyramid_range3_3d_agents10_6;1;28;0.72
pyramid_range3_3d_agents10_7;1;99;1.64
pyramid_range3_3d_agents10_10;1;182;3.64
pyramid_range3_3d_agents10_0;1;28;0.66
pyramid_range3_3d_agents10_16;1;38;1.09
pyramid_range3_3d_agents10_1;1;28;0.6
