exp;success;longest_path;time
offices_range1_agents20_16;1;129;1.79
offices_range1_agents20_10;0;0;118.88
offices_range1_agents20_18;1;65;5.09
offices_range1_agents20_5;1;87;25.9
offices_range1_agents20_7;1;99;1.37
offices_range1_agents20_14;1;65;4.16
offices_range1_agents20_12;1;110;2.43
offices_range1_agents20_19;1;130;9.22
offices_range1_agents20_13;1;89;1.44
offices_range1_agents20_6;1;145;117.77
offices_range1_agents20_1;1;109;5.93
offices_range1_agents20_3;1;115;43.25
offices_range1_agents20_2;1;155;11.66
offices_range1_agents20_17;1;79;17.28
offices_range1_agents20_11;1;148;2.72
offices_range1_agents20_9;1;173;16.46
offices_range1_agents20_8;1;112;5.87
offices_range1_agents20_4;1;132;5.52
offices_range1_agents20_15;1;161;44.08
offices_range1_agents20_0;1;91;2.11
