exp;success;longest_path;time
pyramid_range3_3d_agents15_6;1;147;3.7
pyramid_range3_3d_agents15_8;1;103;6.23
pyramid_range3_3d_agents15_13;1;173;4.66
pyramid_range3_3d_agents15_7;1;64;3.41
pyramid_range3_3d_agents15_4;1;37;2.19
pyramid_range3_3d_agents15_1;1;163;8.56
pyramid_range3_3d_agents15_3;1;66;2.27
pyramid_range3_3d_agents15_12;1;34;1.92
pyramid_range3_3d_agents15_15;1;127;3.46
pyramid_range3_3d_agents15_18;1;98;5.93
pyramid_range3_3d_agents15_2;1;120;7.67
pyramid_range3_3d_agents15_11;1;90;6.52
pyramid_range3_3d_agents15_16;1;79;3.5
pyramid_range3_3d_agents15_9;1;46;1.94
pyramid_range3_3d_agents15_10;1;73;3.54
pyramid_range3_3d_agents15_17;1;156;5.86
pyramid_range3_3d_agents15_19;1;107;3.98
pyramid_range3_3d_agents15_0;1;324;10.93
pyramid_range3_3d_agents15_5;1;34;1.87
pyramid_range3_3d_agents15_14;1;283;13.22
