exp;success;longest_path;time
offices_range1_agents80_7;0;0;117.89
offices_range1_agents80_13;0;0;119.99
offices_range1_agents80_6;0;0;119.89
offices_range1_agents80_5;0;0;119.4
offices_range1_agents80_1;0;0;118.71
offices_range1_agents80_19;0;0;119.99
offices_range1_agents80_12;0;0;117.73
offices_range1_agents80_0;0;0;118.83
offices_range1_agents80_15;0;0;119.98
offices_range1_agents80_16;0;0;119.99
offices_range1_agents80_2;0;0;119.96
offices_range1_agents80_14;0;0;119.99
offices_range1_agents80_8;0;0;119.7
offices_range1_agents80_18;0;0;119.76
offices_range1_agents80_17;0;0;119.99
offices_range1_agents80_11;0;0;119.99
offices_range1_agents80_3;0;0;118.45
offices_range1_agents80_10;0;0;117.96
offices_range1_agents80_9;0;0;117.71
offices_range1_agents80_4;0;0;119.99
