exp;success;longest_path;time
offices_range1_agents15_5;1;109;3.52
offices_range1_agents15_17;1;78;0.91
offices_range1_agents15_2;1;96;0.98
offices_range1_agents15_12;1;139;1.68
offices_range1_agents15_1;1;106;1.4
offices_range1_agents15_19;1;87;0.7
offices_range1_agents15_8;1;166;1.45
offices_range1_agents15_9;1;45;0.66
offices_range1_agents15_0;1;102;1.19
offices_range1_agents15_15;1;68;0.95
offices_range1_agents15_14;1;35;0.33
offices_range1_agents15_7;1;126;1.2
offices_range1_agents15_4;1;123;1.29
offices_range1_agents15_13;1;127;1.1
offices_range1_agents15_16;1;75;0.81
offices_range1_agents15_10;1;114;0.78
offices_range1_agents15_6;1;121;1.0
offices_range1_agents15_11;1;88;3.59
offices_range1_agents15_18;1;171;2.23
offices_range1_agents15_3;1;68;0.89
