exp;success;longest_path;time
pyramid_range3_3d_agents20_5;1;147;10.84
pyramid_range3_3d_agents20_16;1;65;6.52
pyramid_range3_3d_agents20_6;1;208;17.16
pyramid_range3_3d_agents20_19;1;134;16.99
pyramid_range3_3d_agents20_13;1;56;7.63
pyramid_range3_3d_agents20_11;1;229;12.62
pyramid_range3_3d_agents20_4;1;203;19.73
pyramid_range3_3d_agents20_2;1;151;6.69
pyramid_range3_3d_agents20_17;1;281;17.98
pyramid_range3_3d_agents20_1;1;200;13.93
pyramid_range3_3d_agents20_9;1;37;4.31
pyramid_range3_3d_agents20_0;1;86;10.9
pyramid_range3_3d_agents20_10;1;31;2.68
pyramid_range3_3d_agents20_14;1;550;42.8
pyramid_range3_3d_agents20_8;1;106;13.26
pyramid_range3_3d_agents20_15;1;78;4.8
pyramid_range3_3d_agents20_18;1;237;12.71
pyramid_range3_3d_agents20_3;1;254;6.52
pyramid_range3_3d_agents20_12;1;217;25.28
pyramid_range3_3d_agents20_7;1;164;18.63
