exp;success;longest_path;time
small_obstacles_range3_3d_agents10_1;1;178;5.04
small_obstacles_range3_3d_agents10_19;1;325;8.4
small_obstacles_range3_3d_agents10_10;1;50;3.11
small_obstacles_range3_3d_agents10_16;1;140;4.94
small_obstacles_range3_3d_agents10_0;1;321;15.16
small_obstacles_range3_3d_agents10_15;1;283;7.56
small_obstacles_range3_3d_agents10_14;1;200;8.83
small_obstacles_range3_3d_agents10_3;1;54;3.46
small_obstacles_range3_3d_agents10_8;1;58;3.78
small_obstacles_range3_3d_agents10_11;1;95;4.34
small_obstacles_range3_3d_agents10_18;1;101;6.39
small_obstacles_range3_3d_agents10_17;1;140;4.84
small_obstacles_range3_3d_agents10_5;1;200;7.66
small_obstacles_range3_3d_agents10_9;1;36;2.84
small_obstacles_range3_3d_agents10_12;1;186;7.23
small_obstacles_range3_3d_agents10_4;1;225;7.0
small_obstacles_range3_3d_agents10_7;1;151;6.49
small_obstacles_range3_3d_agents10_2;1;174;4.97
small_obstacles_range3_3d_agents10_6;1;102;5.64
small_obstacles_range3_3d_agents10_13;1;63;4.01
