exp;success;longest_path;time
offices_range1_agents2_1;1;75;0.09
offices_range1_agents2_2;1;36;0.07
offices_range1_agents2_14;1;27;0.07
offices_range1_agents2_0;1;42;0.07
offices_range1_agents2_13;1;55;0.08
offices_range1_agents2_3;1;50;0.07
offices_range1_agents2_10;1;25;0.07
offices_range1_agents2_8;1;52;0.08
offices_range1_agents2_6;1;27;0.07
offices_range1_agents2_5;1;71;0.09
offices_range1_agents2_15;1;44;0.07
offices_range1_agents2_7;1;76;0.09
offices_range1_agents2_16;1;46;0.07
offices_range1_agents2_18;1;35;0.07
offices_range1_agents2_12;1;68;0.08
offices_range1_agents2_9;1;84;0.09
offices_range1_agents2_11;1;28;0.07
offices_range1_agents2_4;1;50;0.08
offices_range1_agents2_19;1;46;0.07
offices_range1_agents2_17;1;32;0.07
