exp;success;longest_path;time
parallel_range4_agents80_16;0;0;119.96
parallel_range4_agents80_12;0;0;119.99
parallel_range4_agents80_18;0;0;119.97
parallel_range4_agents80_3;0;0;119.99
parallel_range4_agents80_8;0;0;119.99
parallel_range4_agents80_15;0;0;119.99
parallel_range4_agents80_1;0;0;119.98
parallel_range4_agents80_4;0;0;119.99
parallel_range4_agents80_19;0;0;119.99
parallel_range4_agents80_17;0;0;119.99
parallel_range4_agents80_2;0;0;119.97
parallel_range4_agents80_5;0;0;119.96
parallel_range4_agents80_14;0;0;119.98
parallel_range4_agents80_6;0;0;119.97
parallel_range4_agents80_0;0;0;119.99
parallel_range4_agents80_13;0;0;119.99
parallel_range4_agents80_7;0;0;119.99
parallel_range4_agents80_9;0;0;119.98
parallel_range4_agents80_10;0;0;119.98
parallel_range4_agents80_11;0;0;119.99
