exp;success;longest_path;time
pyramid_range3_3d_agents2_11;1;28;0.17
pyramid_range3_3d_agents2_3;1;13;0.15
pyramid_range3_3d_agents2_6;1;13;0.16
pyramid_range3_3d_agents2_1;1;21;0.15
pyramid_range3_3d_agents2_12;1;10;0.15
pyramid_range3_3d_agents2_10;1;8;0.15
pyramid_range3_3d_agents2_4;1;16;0.16
pyramid_range3_3d_agents2_16;1;17;0.16
pyramid_range3_3d_agents2_18;1;27;0.16
pyramid_range3_3d_agents2_8;1;17;0.16
pyramid_range3_3d_agents2_19;1;15;0.15
pyramid_range3_3d_agents2_9;1;31;0.17
pyramid_range3_3d_agents2_13;1;31;0.17
pyramid_range3_3d_agents2_14;1;11;0.16
pyramid_range3_3d_agents2_5;1;10;0.14
pyramid_range3_3d_agents2_7;1;33;0.16
pyramid_range3_3d_agents2_2;1;13;0.15
pyramid_range3_3d_agents2_0;1;39;0.16
pyramid_range3_3d_agents2_17;1;22;0.16
pyramid_range3_3d_agents2_15;1;11;0.15
