exp;success;longest_path;time
small_obstacles_range3_3d_agents15_14;1;287;11.66
small_obstacles_range3_3d_agents15_17;1;163;9.9
small_obstacles_range3_3d_agents15_5;1;98;10.21
small_obstacles_range3_3d_agents15_1;1;255;38.46
small_obstacles_range3_3d_agents15_15;1;192;37.74
small_obstacles_range3_3d_agents15_2;1;455;8.39
small_obstacles_range3_3d_agents15_8;1;273;12.2
small_obstacles_range3_3d_agents15_18;1;53;6.55
small_obstacles_range3_3d_agents15_16;0;0;119.95
small_obstacles_range3_3d_agents15_11;1;29;4.66
small_obstacles_range3_3d_agents15_9;1;77;8.6
small_obstacles_range3_3d_agents15_13;1;319;33.26
small_obstacles_range3_3d_agents15_10;1;183;19.78
small_obstacles_range3_3d_agents15_19;1;247;17.53
small_obstacles_range3_3d_agents15_6;1;106;13.43
small_obstacles_range3_3d_agents15_0;1;227;23.78
small_obstacles_range3_3d_agents15_3;1;295;17.35
small_obstacles_range3_3d_agents15_4;0;0;119.94
small_obstacles_range3_3d_agents15_7;1;120;13.17
small_obstacles_range3_3d_agents15_12;1;270;20.01
