exp;success;longest_path;time
offices_range1_agents225_9;0;0;119.13
offices_range1_agents225_1;0;0;118.85
offices_range1_agents225_13;0;0;119.52
offices_range1_agents225_11;0;0;118.93
offices_range1_agents225_16;0;0;119.14
offices_range1_agents225_19;0;0;119.97
offices_range1_agents225_3;0;0;118.92
offices_range1_agents225_15;0;0;119.85
offices_range1_agents225_6;0;0;119.94
offices_range1_agents225_10;0;0;118.08
offices_range1_agents225_0;0;0;119.56
offices_range1_agents225_8;0;0;119.43
offices_range1_agents225_18;0;0;118.29
offices_range1_agents225_7;0;0;119.99
offices_range1_agents225_5;0;0;119.64
offices_range1_agents225_12;0;0;119.78
offices_range1_agents225_17;0;0;119.82
offices_range1_agents225_14;0;0;118.76
offices_range1_agents225_4;0;0;118.57
offices_range1_agents225_2;0;0;118.32
