exp;success;longest_path;time
small_obstacles_range3_3d_agents5_16;1;120;2.23
small_obstacles_range3_3d_agents5_9;1;126;1.8
small_obstacles_range3_3d_agents5_6;1;68;2.14
small_obstacles_range3_3d_agents5_10;1;53;3.14
small_obstacles_range3_3d_agents5_1;1;129;6.93
small_obstacles_range3_3d_agents5_8;1;33;1.82
small_obstacles_range3_3d_agents5_12;1;65;2.32
small_obstacles_range3_3d_agents5_2;1;75;2.21
small_obstacles_range3_3d_agents5_14;1;37;1.88
small_obstacles_range3_3d_agents5_13;1;67;2.06
small_obstacles_range3_3d_agents5_11;1;58;2.18
small_obstacles_range3_3d_agents5_19;1;69;2.1
small_obstacles_range3_3d_agents5_4;1;64;1.89
small_obstacles_range3_3d_agents5_15;1;236;2.3
small_obstacles_range3_3d_agents5_3;1;73;2.25
small_obstacles_range3_3d_agents5_17;1;169;2.55
small_obstacles_range3_3d_agents5_0;1;96;1.98
small_obstacles_range3_3d_agents5_18;1;252;4.38
small_obstacles_range3_3d_agents5_7;1;41;1.99
small_obstacles_range3_3d_agents5_5;1;35;1.86
