exp;success;longest_path;time
pyramid_range3_3d_agents50_3;0;0;119.99
pyramid_range3_3d_agents50_17;0;0;119.96
pyramid_range3_3d_agents50_11;0;0;119.99
pyramid_range3_3d_agents50_13;0;0;119.98
pyramid_range3_3d_agents50_2;0;0;119.97
pyramid_range3_3d_agents50_18;0;0;119.98
pyramid_range3_3d_agents50_7;0;0;119.99
pyramid_range3_3d_agents50_0;0;0;119.99
pyramid_range3_3d_agents50_5;0;0;119.97
pyramid_range3_3d_agents50_8;1;104;99.26
pyramid_range3_3d_agents50_16;0;0;119.99
pyramid_range3_3d_agents50_15;0;0;119.99
pyramid_range3_3d_agents50_4;1;161;90.39
pyramid_range3_3d_agents50_6;0;0;119.99
pyramid_range3_3d_agents50_10;0;0;119.99
pyramid_range3_3d_agents50_19;0;0;119.99
pyramid_range3_3d_agents50_14;0;0;119.99
pyramid_range3_3d_agents50_12;0;0;119.99
pyramid_range3_3d_agents50_9;0;0;119.96
pyramid_range3_3d_agents50_1;0;0;119.96
