exp;success;longest_path;time
small_obstacles_range3_3d_agents30_11;1;324;11.16
small_obstacles_range3_3d_agents30_13;1;535;22.36
small_obstacles_range3_3d_agents30_0;1;1318;43.79
small_obstacles_range3_3d_agents30_15;1;67;3.95
small_obstacles_range3_3d_agents30_18;1;361;16.76
small_obstacles_range3_3d_agents30_14;1;523;21.24
small_obstacles_range3_3d_agents30_1;1;364;12.59
small_obstacles_range3_3d_agents30_8;1;688;13.84
small_obstacles_range3_3d_agents30_5;1;811;21.32
small_obstacles_range3_3d_agents30_2;1;284;6.81
small_obstacles_range3_3d_agents30_17;1;120;7.35
small_obstacles_range3_3d_agents30_16;1;120;8.25
small_obstacles_range3_3d_agents30_4;1;335;16.51
small_obstacles_range3_3d_agents30_7;1;106;7.42
small_obstacles_range3_3d_agents30_3;1;534;25.33
small_obstacles_range3_3d_agents30_12;1;62;5.04
small_obstacles_range3_3d_agents30_19;1;448;21.16
small_obstacles_range3_3d_agents30_9;1;335;14.46
small_obstacles_range3_3d_agents30_10;1;84;5.17
small_obstacles_range3_3d_agents30_6;0;0;119.39
