exp;success;longest_path;time
parallel_range4_agents40_10;1;420;31.29
parallel_range4_agents40_9;1;669;21.41
parallel_range4_agents40_5;1;225;3.33
parallel_range4_agents40_3;1;483;15.71
parallel_range4_agents40_19;1;506;8.64
parallel_range4_agents40_11;1;1235;25.87
parallel_range4_agents40_7;1;1142;15.35
parallel_range4_agents40_16;1;152;4.74
parallel_range4_agents40_2;1;151;9.0
parallel_range4_agents40_0;1;179;3.25
parallel_range4_agents40_14;1;92;28.12
parallel_range4_agents40_17;1;220;3.08
parallel_range4_agents40_6;1;175;2.73
parallel_range4_agents40_8;1;98;2.07
parallel_range4_agents40_12;1;205;4.81
parallel_range4_agents40_13;1;577;23.07
parallel_range4_agents40_15;1;384;7.58
parallel_range4_agents40_1;1;265;39.45
parallel_range4_agents40_18;1;339;11.22
parallel_range4_agents40_4;1;959;64.4
