exp;success;longest_path;time
parallel_range4_agents275_6;0;0;119.38
parallel_range4_agents275_12;0;0;119.44
parallel_range4_agents275_5;0;0;119.55
parallel_range4_agents275_15;0;0;119.38
parallel_range4_agents275_10;0;0;119.35
parallel_range4_agents275_11;0;0;119.45
parallel_range4_agents275_3;0;0;119.63
parallel_range4_agents275_8;0;0;119.32
parallel_range4_agents275_1;0;0;119.61
parallel_range4_agents275_18;0;0;119.34
parallel_range4_agents275_17;0;0;119.45
parallel_range4_agents275_16;0;0;119.25
parallel_range4_agents275_4;0;0;119.28
parallel_range4_agents275_9;0;0;119.76
parallel_range4_agents275_13;0;0;119.45
parallel_range4_agents275_7;0;0;119.28
parallel_range4_agents275_19;0;0;119.32
parallel_range4_agents275_0;0;0;119.45
parallel_range4_agents275_14;0;0;119.09
parallel_range4_agents275_2;0;0;119.25
