exp;success;longest_path;time
small_obstacles_range3_3d_agents2_0;1;32;1.46
small_obstacles_range3_3d_agents2_4;1;16;1.49
small_obstacles_range3_3d_agents2_17;1;63;1.56
small_obstacles_range3_3d_agents2_18;1;57;1.58
small_obstacles_range3_3d_agents2_7;1;31;1.5
small_obstacles_range3_3d_agents2_9;1;63;11.39
small_obstacles_range3_3d_agents2_3;1;60;1.56
small_obstacles_range3_3d_agents2_8;1;39;1.65
small_obstacles_range3_3d_agents2_16;1;27;1.56
small_obstacles_range3_3d_agents2_1;1;24;1.69
small_obstacles_range3_3d_agents2_5;1;52;1.66
small_obstacles_range3_3d_agents2_10;1;48;1.59
small_obstacles_range3_3d_agents2_19;1;39;1.57
small_obstacles_range3_3d_agents2_11;1;19;1.58
small_obstacles_range3_3d_agents2_14;1;69;1.64
small_obstacles_range3_3d_agents2_13;1;57;1.74
small_obstacles_range3_3d_agents2_12;1;47;1.63
small_obstacles_range3_3d_agents2_2;1;22;1.8
small_obstacles_range3_3d_agents2_15;1;72;1.75
small_obstacles_range3_3d_agents2_6;1;41;1.63
