exp;success;longest_path;time
small_obstacles_range3_3d_agents80_12;0;0;119.13
small_obstacles_range3_3d_agents80_3;1;296;47.85
small_obstacles_range3_3d_agents80_17;0;0;118.92
small_obstacles_range3_3d_agents80_9;0;0;119.63
small_obstacles_range3_3d_agents80_5;0;0;119.04
small_obstacles_range3_3d_agents80_11;1;421;73.24
small_obstacles_range3_3d_agents80_13;0;0;118.97
small_obstacles_range3_3d_agents80_6;0;0;119.05
small_obstacles_range3_3d_agents80_18;0;0;118.92
small_obstacles_range3_3d_agents80_0;0;0;119.25
small_obstacles_range3_3d_agents80_10;0;0;118.34
small_obstacles_range3_3d_agents80_2;1;506;103.99
small_obstacles_range3_3d_agents80_16;1;185;30.89
small_obstacles_range3_3d_agents80_7;0;0;118.36
small_obstacles_range3_3d_agents80_4;1;390;64.18
small_obstacles_range3_3d_agents80_15;0;0;119.23
small_obstacles_range3_3d_agents80_19;1;392;47.68
small_obstacles_range3_3d_agents80_8;0;0;118.55
small_obstacles_range3_3d_agents80_1;0;0;119.74
small_obstacles_range3_3d_agents80_14;1;518;77.66
