exp;success;longest_path;time
pyramid_range3_3d_agents40_4;1;524;8.84
pyramid_range3_3d_agents40_0;1;328;8.53
pyramid_range3_3d_agents40_11;1;1027;22.2
pyramid_range3_3d_agents40_9;1;1849;91.91
pyramid_range3_3d_agents40_19;1;183;4.29
pyramid_range3_3d_agents40_5;1;470;13.11
pyramid_range3_3d_agents40_14;1;431;9.78
pyramid_range3_3d_agents40_7;1;167;3.85
pyramid_range3_3d_agents40_16;1;237;2.72
pyramid_range3_3d_agents40_3;1;272;5.53
pyramid_range3_3d_agents40_8;1;288;5.66
pyramid_range3_3d_agents40_18;1;128;2.09
pyramid_range3_3d_agents40_1;1;2852;55.79
pyramid_range3_3d_agents40_2;1;87;3.02
pyramid_range3_3d_agents40_17;1;358;6.93
pyramid_range3_3d_agents40_10;1;260;3.22
pyramid_range3_3d_agents40_12;1;57;1.82
pyramid_range3_3d_agents40_6;1;147;3.41
pyramid_range3_3d_agents40_15;1;409;9.74
pyramid_range3_3d_agents40_13;1;227;3.56
