exp;success;longest_path;time
parallel_range4_agents5_0;1;86;0.22
parallel_range4_agents5_19;1;74;0.21
parallel_range4_agents5_15;1;66;0.14
parallel_range4_agents5_1;1;66;0.14
parallel_range4_agents5_5;1;44;0.13
parallel_range4_agents5_18;1;32;0.13
parallel_range4_agents5_13;1;115;0.25
parallel_range4_agents5_9;1;61;0.14
parallel_range4_agents5_12;1;25;0.12
parallel_range4_agents5_14;1;28;0.11
parallel_range4_agents5_17;1;39;0.12
parallel_range4_agents5_2;1;44;0.11
parallel_range4_agents5_10;1;57;0.26
parallel_range4_agents5_7;1;46;0.14
parallel_range4_agents5_16;1;55;0.14
parallel_range4_agents5_8;1;44;0.16
parallel_range4_agents5_11;1;92;0.18
parallel_range4_agents5_4;1;46;0.67
parallel_range4_agents5_6;1;94;0.17
parallel_range4_agents5_3;1;45;0.13
