exp;success;longest_path;time
pyramid_range3_3d_agents30_16;1;347;2.36
pyramid_range3_3d_agents30_9;1;202;2.09
pyramid_range3_3d_agents30_14;1;77;1.92
pyramid_range3_3d_agents30_6;1;708;12.33
pyramid_range3_3d_agents30_0;1;110;1.96
pyramid_range3_3d_agents30_4;1;228;3.75
pyramid_range3_3d_agents30_15;1;31;0.92
pyramid_range3_3d_agents30_8;1;130;2.9
pyramid_range3_3d_agents30_17;1;173;2.65
pyramid_range3_3d_agents30_1;1;56;1.09
pyramid_range3_3d_agents30_12;1;2112;27.94
pyramid_range3_3d_agents30_7;1;141;3.05
pyramid_range3_3d_agents30_13;1;63;0.99
pyramid_range3_3d_agents30_2;1;239;5.33
pyramid_range3_3d_agents30_10;1;1173;19.32
pyramid_range3_3d_agents30_11;1;282;3.29
pyramid_range3_3d_agents30_18;1;110;2.28
pyramid_range3_3d_agents30_3;1;62;1.6
pyramid_range3_3d_agents30_19;1;191;2.29
pyramid_range3_3d_agents30_5;1;589;5.64
