exp;success;longest_path;time
offices_range1_agents175_13;0;0;119.99
offices_range1_agents175_15;0;0;114.07
offices_range1_agents175_14;0;0;118.42
offices_range1_agents175_16;0;0;112.87
offices_range1_agents175_4;0;0;119.98
offices_range1_agents175_3;0;0;116.3
offices_range1_agents175_7;0;0;119.68
offices_range1_agents175_0;0;0;112.66
offices_range1_agents175_9;0;0;113.95
offices_range1_agents175_11;0;0;112.78
offices_range1_agents175_5;0;0;113.34
offices_range1_agents175_18;0;0;115.96
offices_range1_agents175_8;0;0;113.32
offices_range1_agents175_19;0;0;117.77
offices_range1_agents175_1;0;0;117.71
offices_range1_agents175_2;0;0;119.3
offices_range1_agents175_10;0;0;119.72
offices_range1_agents175_17;0;0;113.96
offices_range1_agents175_12;0;0;119.99
offices_range1_agents175_6;0;0;113.09
