exp;success;longest_path;time
pyramid_range3_3d_agents200_4;0;0;119.5
pyramid_range3_3d_agents200_7;0;0;119.67
pyramid_range3_3d_agents200_8;0;0;119.68
pyramid_range3_3d_agents200_17;0;0;119.45
pyramid_range3_3d_agents200_1;1;244;103.01
pyramid_range3_3d_agents200_3;0;0;119.58
pyramid_range3_3d_agents200_12;0;0;119.43
pyramid_range3_3d_agents200_14;0;0;119.51
pyramid_range3_3d_agents200_10;0;0;119.41
pyramid_range3_3d_agents200_0;0;0;119.45
pyramid_range3_3d_agents200_16;0;0;119.34
pyramid_range3_3d_agents200_6;0;0;119.7
pyramid_range3_3d_agents200_13;0;0;119.72
pyramid_range3_3d_agents200_18;0;0;119.77
pyramid_range3_3d_agents200_9;0;0;119.66
pyramid_range3_3d_agents200_5;0;0;119.55
pyramid_range3_3d_agents200_11;0;0;119.32
pyramid_range3_3d_agents200_15;0;0;119.7
pyramid_range3_3d_agents200_19;1;400;108.99
pyramid_range3_3d_agents200_2;0;0;119.47
