exp;success;longest_path;time
pyramid_range3_3d_agents50_3;1;251;6.31
pyramid_range3_3d_agents50_17;0;0;119.68
pyramid_range3_3d_agents50_11;1;415;16.99
pyramid_range3_3d_agents50_13;1;139;8.33
pyramid_range3_3d_agents50_2;1;1410;53.64
pyramid_range3_3d_agents50_18;1;210;9.69
pyramid_range3_3d_agents50_7;1;520;11.28
pyramid_range3_3d_agents50_0;1;187;6.85
pyramid_range3_3d_agents50_5;1;225;10.36
pyramid_range3_3d_agents50_8;1;85;2.62
pyramid_range3_3d_agents50_16;1;682;20.02
pyramid_range3_3d_agents50_15;1;130;6.23
pyramid_range3_3d_agents50_4;1;218;3.54
pyramid_range3_3d_agents50_6;1;584;26.5
pyramid_range3_3d_agents50_10;1;406;12.4
pyramid_range3_3d_agents50_19;1;936;31.59
pyramid_range3_3d_agents50_14;1;197;6.16
pyramid_range3_3d_agents50_12;1;325;12.48
pyramid_range3_3d_agents50_9;1;409;16.79
pyramid_range3_3d_agents50_1;1;36;1.62
