exp;success;longest_path;time
small_obstacles_range3_3d_agents100_3;0;0;119.19
small_obstacles_range3_3d_agents100_15;0;0;118.8
small_obstacles_range3_3d_agents100_0;0;0;119.64
small_obstacles_range3_3d_agents100_13;0;0;118.11
small_obstacles_range3_3d_agents100_6;0;0;119.13
small_obstacles_range3_3d_agents100_11;0;0;119.14
small_obstacles_range3_3d_agents100_14;1;286;104.09
small_obstacles_range3_3d_agents100_1;0;0;118.59
small_obstacles_range3_3d_agents100_7;0;0;119.95
small_obstacles_range3_3d_agents100_16;1;850;117.88
small_obstacles_range3_3d_agents100_17;0;0;119.31
small_obstacles_range3_3d_agents100_8;0;0;118.11
small_obstacles_range3_3d_agents100_5;0;0;119.05
small_obstacles_range3_3d_agents100_18;1;473;49.96
small_obstacles_range3_3d_agents100_12;0;0;118.58
small_obstacles_range3_3d_agents100_19;0;0;119.06
small_obstacles_range3_3d_agents100_4;0;0;119.1
small_obstacles_range3_3d_agents100_2;0;0;119.8
small_obstacles_range3_3d_agents100_10;0;0;119.95
small_obstacles_range3_3d_agents100_9;0;0;119.37
