exp;success;longest_path;time
pyramid_range3_3d_agents175_1;0;0;119.71
pyramid_range3_3d_agents175_11;0;0;119.52
pyramid_range3_3d_agents175_13;0;0;119.65
pyramid_range3_3d_agents175_0;1;197;52.46
pyramid_range3_3d_agents175_8;0;0;119.69
pyramid_range3_3d_agents175_2;0;0;119.51
pyramid_range3_3d_agents175_5;1;142;36.33
pyramid_range3_3d_agents175_16;0;0;119.55
pyramid_range3_3d_agents175_6;0;0;119.57
pyramid_range3_3d_agents175_3;0;0;119.64
pyramid_range3_3d_agents175_4;1;366;91.73
pyramid_range3_3d_agents175_17;0;0;119.39
pyramid_range3_3d_agents175_18;0;0;119.65
pyramid_range3_3d_agents175_14;0;0;119.71
pyramid_range3_3d_agents175_9;0;0;119.78
pyramid_range3_3d_agents175_15;0;0;119.53
pyramid_range3_3d_agents175_7;1;507;105.71
pyramid_range3_3d_agents175_12;0;0;119.49
pyramid_range3_3d_agents175_10;0;0;119.67
pyramid_range3_3d_agents175_19;0;0;119.61
