exp;success;longest_path;time
pyramid_range3_3d_agents80_12;1;52;3.87
pyramid_range3_3d_agents80_17;1;205;11.57
pyramid_range3_3d_agents80_14;1;167;13.11
pyramid_range3_3d_agents80_6;1;875;71.03
pyramid_range3_3d_agents80_18;1;634;25.88
pyramid_range3_3d_agents80_19;1;233;10.91
pyramid_range3_3d_agents80_3;1;564;24.09
pyramid_range3_3d_agents80_5;1;287;18.9
pyramid_range3_3d_agents80_7;1;541;34.9
pyramid_range3_3d_agents80_2;1;1577;98.64
pyramid_range3_3d_agents80_11;1;572;40.77
pyramid_range3_3d_agents80_16;1;394;27.02
pyramid_range3_3d_agents80_9;1;240;18.34
pyramid_range3_3d_agents80_0;1;197;10.33
pyramid_range3_3d_agents80_15;1;450;30.17
pyramid_range3_3d_agents80_10;1;318;19.67
pyramid_range3_3d_agents80_4;1;595;40.35
pyramid_range3_3d_agents80_8;0;0;119.99
pyramid_range3_3d_agents80_13;0;0;119.52
pyramid_range3_3d_agents80_1;1;361;23.31
