exp;success;longest_path;time
pyramid_range3_3d_agents20_5;1;110;1.94
pyramid_range3_3d_agents20_16;1;184;1.07
pyramid_range3_3d_agents20_6;1;116;1.79
pyramid_range3_3d_agents20_19;1;44;0.83
pyramid_range3_3d_agents20_13;1;213;1.92
pyramid_range3_3d_agents20_11;1;230;2.16
pyramid_range3_3d_agents20_4;1;70;0.88
pyramid_range3_3d_agents20_2;1;96;0.88
pyramid_range3_3d_agents20_17;1;103;1.06
pyramid_range3_3d_agents20_1;1;264;2.27
pyramid_range3_3d_agents20_9;1;318;2.91
pyramid_range3_3d_agents20_0;1;122;1.55
pyramid_range3_3d_agents20_10;1;40;0.68
pyramid_range3_3d_agents20_14;1;293;3.33
pyramid_range3_3d_agents20_8;1;145;1.57
pyramid_range3_3d_agents20_15;1;86;0.78
pyramid_range3_3d_agents20_18;1;82;0.97
pyramid_range3_3d_agents20_3;1;277;1.27
pyramid_range3_3d_agents20_12;1;230;2.0
pyramid_range3_3d_agents20_7;1;197;1.68
