exp;success;longest_path;time
offices_range1_agents300_5;0;0;119.7
offices_range1_agents300_3;0;0;114.94
offices_range1_agents300_1;0;0;119.64
offices_range1_agents300_10;0;0;118.37
offices_range1_agents300_17;0;0;118.65
offices_range1_agents300_13;0;0;119.55
offices_range1_agents300_7;0;0;117.06
offices_range1_agents300_15;0;0;118.77
offices_range1_agents300_16;0;0;119.28
offices_range1_agents300_19;0;0;118.02
offices_range1_agents300_9;0;0;117.92
offices_range1_agents300_2;0;0;114.52
offices_range1_agents300_12;0;0;114.2
offices_range1_agents300_0;0;0;115.22
offices_range1_agents300_18;0;0;119.83
offices_range1_agents300_8;0;0;116.45
offices_range1_agents300_6;0;0;119.29
offices_range1_agents300_14;0;0;119.94
offices_range1_agents300_11;0;0;115.15
offices_range1_agents300_4;0;0;114.77
