exp;success;longest_path;time
offices_range1_agents5_1;1;106;0.22
offices_range1_agents5_14;1;41;0.1
offices_range1_agents5_8;1;36;0.09
offices_range1_agents5_6;1;38;0.09
offices_range1_agents5_9;1;58;0.16
offices_range1_agents5_13;1;74;0.11
offices_range1_agents5_15;1;50;0.13
offices_range1_agents5_17;1;60;0.17
offices_range1_agents5_19;1;97;0.13
offices_range1_agents5_16;1;51;0.17
offices_range1_agents5_4;1;14;0.08
offices_range1_agents5_11;1;66;0.13
offices_range1_agents5_0;1;72;0.17
offices_range1_agents5_10;1;89;0.16
offices_range1_agents5_12;1;101;0.16
offices_range1_agents5_2;1;28;0.12
offices_range1_agents5_18;1;116;0.21
offices_range1_agents5_5;1;92;0.17
offices_range1_agents5_7;1;67;0.18
offices_range1_agents5_3;1;70;0.14
