exp;success;longest_path;time
pyramid_range3_3d_agents60_4;1;278;13.35
pyramid_range3_3d_agents60_17;1;262;11.02
pyramid_range3_3d_agents60_11;1;269;8.75
pyramid_range3_3d_agents60_9;0;0;119.5
pyramid_range3_3d_agents60_19;1;366;12.78
pyramid_range3_3d_agents60_7;1;1525;43.01
pyramid_range3_3d_agents60_12;1;391;11.49
pyramid_range3_3d_agents60_13;1;143;7.11
pyramid_range3_3d_agents60_8;1;2728;107.14
pyramid_range3_3d_agents60_16;1;109;5.4
pyramid_range3_3d_agents60_14;1;188;11.46
pyramid_range3_3d_agents60_6;1;124;7.91
pyramid_range3_3d_agents60_10;0;0;119.65
pyramid_range3_3d_agents60_18;1;1137;37.72
pyramid_range3_3d_agents60_0;1;763;32.1
pyramid_range3_3d_agents60_1;0;0;119.71
pyramid_range3_3d_agents60_3;1;507;31.57
pyramid_range3_3d_agents60_2;1;2169;63.84
pyramid_range3_3d_agents60_15;1;163;6.81
pyramid_range3_3d_agents60_5;0;0;119.77
