exp;success;longest_path;time
offices_range1_agents10_2;1;33;0.2
offices_range1_agents10_4;1;48;0.22
offices_range1_agents10_7;1;51;0.35
offices_range1_agents10_1;1;41;0.24
offices_range1_agents10_3;1;77;0.27
offices_range1_agents10_17;1;103;0.32
offices_range1_agents10_16;1;90;0.28
offices_range1_agents10_18;1;32;0.18
offices_range1_agents10_11;1;110;0.39
offices_range1_agents10_19;1;28;0.18
offices_range1_agents10_8;1;50;0.27
offices_range1_agents10_13;1;96;0.46
offices_range1_agents10_14;1;51;0.28
offices_range1_agents10_0;1;90;0.36
offices_range1_agents10_10;1;89;0.42
offices_range1_agents10_12;1;50;0.21
offices_range1_agents10_5;1;50;0.36
offices_range1_agents10_6;1;56;0.22
offices_range1_agents10_9;1;96;0.4
offices_range1_agents10_15;1;112;0.59
