exp;success;longest_path;time
offices_range1_agents125_13;0;0;114.09
offices_range1_agents125_12;0;0;113.97
offices_range1_agents125_7;0;0;112.25
offices_range1_agents125_3;0;0;113.68
offices_range1_agents125_19;0;0;113.68
offices_range1_agents125_6;0;0;119.77
offices_range1_agents125_2;0;0;118.55
offices_range1_agents125_18;0;0;113.74
offices_range1_agents125_15;0;0;116.68
offices_range1_agents125_10;0;0;114.13
offices_range1_agents125_11;0;0;117.2
offices_range1_agents125_5;0;0;113.06
offices_range1_agents125_0;0;0;116.67
offices_range1_agents125_16;0;0;119.99
offices_range1_agents125_1;0;0;114.96
offices_range1_agents125_17;0;0;112.45
offices_range1_agents125_9;0;0;112.12
offices_range1_agents125_14;0;0;115.92
offices_range1_agents125_4;0;0;112.44
offices_range1_agents125_8;0;0;117.53
