exp;success;longest_path;time
parallel_range4_agents30_8;1;177;2.66
parallel_range4_agents30_3;1;453;13.54
parallel_range4_agents30_5;1;408;6.93
parallel_range4_agents30_6;1;139;1.85
parallel_range4_agents30_0;1;167;2.06
parallel_range4_agents30_11;1;290;3.34
parallel_range4_agents30_13;1;90;1.37
parallel_range4_agents30_7;1;540;17.6
parallel_range4_agents30_1;1;102;1.18
parallel_range4_agents30_2;1;125;2.99
parallel_range4_agents30_4;1;170;1.74
parallel_range4_agents30_9;1;249;1.76
parallel_range4_agents30_12;1;404;61.94
parallel_range4_agents30_17;1;153;2.4
parallel_range4_agents30_19;1;146;1.41
parallel_range4_agents30_15;0;0;119.63
parallel_range4_agents30_18;1;507;33.73
parallel_range4_agents30_14;1;49;0.63
parallel_range4_agents30_10;1;267;4.56
parallel_range4_agents30_16;1;509;7.62
