exp;success;longest_path;time
parallel_range4_agents20_14;1;86;0.76
parallel_range4_agents20_1;0;0;119.98
parallel_range4_agents20_12;1;67;0.64
parallel_range4_agents20_7;1;76;0.47
parallel_range4_agents20_0;1;96;0.94
parallel_range4_agents20_19;1;128;0.81
parallel_range4_agents20_17;1;713;2.96
parallel_range4_agents20_3;1;106;1.06
parallel_range4_agents20_4;1;158;1.17
parallel_range4_agents20_15;1;160;1.15
parallel_range4_agents20_16;1;274;0.97
parallel_range4_agents20_9;1;97;0.7
parallel_range4_agents20_5;1;59;0.66
parallel_range4_agents20_13;1;91;0.55
parallel_range4_agents20_11;1;66;0.51
parallel_range4_agents20_6;1;130;1.0
parallel_range4_agents20_2;1;105;0.71
parallel_range4_agents20_8;1;133;0.92
parallel_range4_agents20_18;1;119;1.16
parallel_range4_agents20_10;1;185;0.94
