exp;success;longest_path;time
parallel_range4_agents225_8;0;0;119.51
parallel_range4_agents225_16;0;0;119.28
parallel_range4_agents225_3;0;0;119.39
parallel_range4_agents225_14;0;0;119.07
parallel_range4_agents225_9;0;0;119.43
parallel_range4_agents225_2;0;0;119.38
parallel_range4_agents225_17;0;0;119.47
parallel_range4_agents225_11;0;0;118.8
parallel_range4_agents225_1;0;0;119.3
parallel_range4_agents225_0;0;0;118.46
parallel_range4_agents225_6;1;1487;61.45
parallel_range4_agents225_13;1;1254;53.6
parallel_range4_agents225_10;0;0;119.1
parallel_range4_agents225_18;0;0;117.88
parallel_range4_agents225_19;0;0;119.49
parallel_range4_agents225_12;0;0;119.32
parallel_range4_agents225_15;1;508;18.45
parallel_range4_agents225_4;0;0;119.52
parallel_range4_agents225_7;0;0;119.14
parallel_range4_agents225_5;0;0;119.09
