exp;success;longest_path;time
offices_range1_agents50_5;1;283;0.83
offices_range1_agents50_12;1;196;1.69
offices_range1_agents50_9;1;417;1.38
offices_range1_agents50_18;1;668;1.6
offices_range1_agents50_10;1;483;1.67
offices_range1_agents50_1;1;616;2.28
offices_range1_agents50_19;1;1309;5.53
offices_range1_agents50_8;1;651;3.28
offices_range1_agents50_0;1;520;8.88
offices_range1_agents50_16;1;413;2.96
offices_range1_agents50_13;1;183;0.69
offices_range1_agents50_17;1;510;2.02
offices_range1_agents50_11;1;135;0.58
offices_range1_agents50_15;1;683;2.44
offices_range1_agents50_14;1;487;2.52
offices_range1_agents50_3;1;205;1.01
offices_range1_agents50_6;1;186;0.8
offices_range1_agents50_7;1;328;1.87
offices_range1_agents50_2;1;148;0.49
offices_range1_agents50_4;1;524;3.02
