exp;success;longest_path;time
pyramid_range3_3d_agents175_1;1;250;8.86
pyramid_range3_3d_agents175_11;1;106;4.43
pyramid_range3_3d_agents175_13;1;209;6.62
pyramid_range3_3d_agents175_0;1;266;20.91
pyramid_range3_3d_agents175_8;1;277;17.48
pyramid_range3_3d_agents175_2;1;340;11.73
pyramid_range3_3d_agents175_5;1;1055;26.82
pyramid_range3_3d_agents175_16;1;520;31.99
pyramid_range3_3d_agents175_6;1;432;12.67
pyramid_range3_3d_agents175_3;1;876;97.25
pyramid_range3_3d_agents175_4;1;1917;74.3
pyramid_range3_3d_agents175_17;1;346;17.36
pyramid_range3_3d_agents175_18;1;413;18.6
pyramid_range3_3d_agents175_14;1;423;17.14
pyramid_range3_3d_agents175_9;1;194;15.62
pyramid_range3_3d_agents175_15;0;0;119.68
pyramid_range3_3d_agents175_7;1;179;7.5
pyramid_range3_3d_agents175_12;1;488;18.69
pyramid_range3_3d_agents175_10;1;303;16.26
pyramid_range3_3d_agents175_19;1;219;8.0
