exp;success;longest_path;time
parallel_range4_agents100_7;1;517;4.22
parallel_range4_agents100_4;1;1554;18.64
parallel_range4_agents100_16;1;378;3.01
parallel_range4_agents100_14;1;2923;38.51
parallel_range4_agents100_12;1;752;6.1
parallel_range4_agents100_15;1;393;2.72
parallel_range4_agents100_5;1;362;3.35
parallel_range4_agents100_8;1;5248;62.79
parallel_range4_agents100_9;1;653;6.31
parallel_range4_agents100_19;1;2072;19.7
parallel_range4_agents100_0;1;2157;40.06
parallel_range4_agents100_10;1;5595;91.32
parallel_range4_agents100_3;1;256;1.94
parallel_range4_agents100_18;1;450;3.19
parallel_range4_agents100_13;1;3582;108.69
parallel_range4_agents100_1;0;0;119.67
parallel_range4_agents100_2;0;0;119.29
parallel_range4_agents100_17;1;549;5.95
parallel_range4_agents100_11;1;1333;27.25
parallel_range4_agents100_6;1;508;5.99
