exp;success;longest_path;time
offices_range1_agents275_10;0;0;69.9
offices_range1_agents275_4;0;0;77.82
offices_range1_agents275_7;0;0;86.21
offices_range1_agents275_5;0;0;80.82
offices_range1_agents275_6;0;0;99.11
offices_range1_agents275_8;0;0;77.38
offices_range1_agents275_16;0;0;95.86
offices_range1_agents275_13;0;0;75.57
offices_range1_agents275_3;0;0;92.04
offices_range1_agents275_12;0;0;88.11
offices_range1_agents275_19;0;0;77.89
offices_range1_agents275_0;0;0;85.87
offices_range1_agents275_9;0;0;82.79
offices_range1_agents275_14;0;0;82.76
offices_range1_agents275_1;0;0;78.06
offices_range1_agents275_15;0;0;80.83
offices_range1_agents275_17;0;0;77.77
offices_range1_agents275_11;0;0;72.63
offices_range1_agents275_2;0;0;89.15
offices_range1_agents275_18;0;0;75.34
