exp;success;longest_path;time
small_obstacles_range3_3d_agents50_7;1;771;13.64
small_obstacles_range3_3d_agents50_5;1;549;8.38
small_obstacles_range3_3d_agents50_8;1;911;15.72
small_obstacles_range3_3d_agents50_9;1;1146;84.56
small_obstacles_range3_3d_agents50_16;1;512;10.13
small_obstacles_range3_3d_agents50_2;1;529;9.82
small_obstacles_range3_3d_agents50_13;1;546;10.68
small_obstacles_range3_3d_agents50_3;1;525;47.19
small_obstacles_range3_3d_agents50_11;1;339;8.92
small_obstacles_range3_3d_agents50_15;1;302;9.02
small_obstacles_range3_3d_agents50_17;1;681;20.95
small_obstacles_range3_3d_agents50_12;1;127;6.72
small_obstacles_range3_3d_agents50_6;1;373;6.48
small_obstacles_range3_3d_agents50_0;1;80;5.64
small_obstacles_range3_3d_agents50_10;1;505;10.98
small_obstacles_range3_3d_agents50_14;1;334;7.17
small_obstacles_range3_3d_agents50_18;1;148;6.68
small_obstacles_range3_3d_agents50_4;1;274;5.26
small_obstacles_range3_3d_agents50_19;1;366;7.35
small_obstacles_range3_3d_agents50_1;1;262;7.2
