exp;success;longest_path;time
pyramid_range3_3d_agents125_0;1;417;12.09
pyramid_range3_3d_agents125_9;1;500;30.59
pyramid_range3_3d_agents125_7;1;919;16.9
pyramid_range3_3d_agents125_19;1;464;5.33
pyramid_range3_3d_agents125_2;1;1723;47.26
pyramid_range3_3d_agents125_6;1;219;8.09
pyramid_range3_3d_agents125_8;1;344;5.11
pyramid_range3_3d_agents125_10;1;334;9.36
pyramid_range3_3d_agents125_17;1;348;9.77
pyramid_range3_3d_agents125_12;1;385;10.65
pyramid_range3_3d_agents125_5;1;117;2.82
pyramid_range3_3d_agents125_1;1;254;5.59
pyramid_range3_3d_agents125_13;0;0;119.52
pyramid_range3_3d_agents125_4;1;234;3.98
pyramid_range3_3d_agents125_18;1;400;8.2
pyramid_range3_3d_agents125_11;1;789;16.91
pyramid_range3_3d_agents125_15;0;0;119.6
pyramid_range3_3d_agents125_14;1;318;4.14
pyramid_range3_3d_agents125_16;1;619;10.64
pyramid_range3_3d_agents125_3;1;403;5.84
