exp;success;longest_path;time
offices_range1_agents40_13;1;144;0.39
offices_range1_agents40_4;1;499;1.05
offices_range1_agents40_0;1;280;3.09
offices_range1_agents40_1;1;508;1.31
offices_range1_agents40_3;1;488;0.82
offices_range1_agents40_14;1;198;0.59
offices_range1_agents40_12;1;163;0.43
offices_range1_agents40_19;1;284;0.72
offices_range1_agents40_2;1;416;0.71
offices_range1_agents40_5;1;189;0.44
offices_range1_agents40_8;1;673;2.65
offices_range1_agents40_11;1;147;0.74
offices_range1_agents40_10;1;122;0.42
offices_range1_agents40_9;1;316;0.65
offices_range1_agents40_18;1;178;0.88
offices_range1_agents40_6;1;298;0.74
offices_range1_agents40_7;1;1195;3.25
offices_range1_agents40_15;1;1176;5.74
offices_range1_agents40_16;1;142;0.48
offices_range1_agents40_17;1;151;0.36
