exp;success;longest_path;time
small_obstacles_range3_3d_agents15_14;1;125;4.23
small_obstacles_range3_3d_agents15_17;1;51;4.17
small_obstacles_range3_3d_agents15_5;1;103;4.33
small_obstacles_range3_3d_agents15_1;1;755;5.11
small_obstacles_range3_3d_agents15_15;1;187;4.23
small_obstacles_range3_3d_agents15_2;1;351;4.27
small_obstacles_range3_3d_agents15_8;1;402;4.58
small_obstacles_range3_3d_agents15_18;1;176;4.27
small_obstacles_range3_3d_agents15_16;0;0;119.62
small_obstacles_range3_3d_agents15_11;1;283;4.33
small_obstacles_range3_3d_agents15_9;1;328;4.22
small_obstacles_range3_3d_agents15_13;1;101;4.19
small_obstacles_range3_3d_agents15_10;1;498;4.71
small_obstacles_range3_3d_agents15_19;1;104;4.34
small_obstacles_range3_3d_agents15_6;1;314;4.41
small_obstacles_range3_3d_agents15_0;1;220;4.36
small_obstacles_range3_3d_agents15_3;1;116;4.29
small_obstacles_range3_3d_agents15_4;1;4694;18.28
small_obstacles_range3_3d_agents15_7;1;323;4.76
small_obstacles_range3_3d_agents15_12;1;321;4.54
