exp;success;longest_path;time
pyramid_range3_3d_agents10_19;1;51;0.27
pyramid_range3_3d_agents10_17;1;16;0.24
pyramid_range3_3d_agents10_4;1;204;0.34
pyramid_range3_3d_agents10_3;1;17;0.22
pyramid_range3_3d_agents10_8;1;104;0.25
pyramid_range3_3d_agents10_9;1;45;0.22
pyramid_range3_3d_agents10_14;1;109;0.35
pyramid_range3_3d_agents10_13;1;212;0.36
pyramid_range3_3d_agents10_5;1;12;0.24
pyramid_range3_3d_agents10_2;1;82;0.26
pyramid_range3_3d_agents10_11;1;180;0.27
pyramid_range3_3d_agents10_15;1;100;0.32
pyramid_range3_3d_agents10_18;1;295;0.3
pyramid_range3_3d_agents10_12;1;234;0.31
pyramid_range3_3d_agents10_6;1;30;0.24
pyramid_range3_3d_agents10_7;1;44;0.25
pyramid_range3_3d_agents10_10;1;66;0.28
pyramid_range3_3d_agents10_0;1;108;0.27
pyramid_range3_3d_agents10_16;1;50;0.26
pyramid_range3_3d_agents10_1;1;90;0.3
