exp;success;longest_path;time
pyramid_range3_3d_agents80_12;1;234;20.58
pyramid_range3_3d_agents80_17;1;240;2.46
pyramid_range3_3d_agents80_14;1;319;2.97
pyramid_range3_3d_agents80_6;1;373;5.1
pyramid_range3_3d_agents80_18;1;404;4.77
pyramid_range3_3d_agents80_19;1;339;3.5
pyramid_range3_3d_agents80_3;1;285;3.26
pyramid_range3_3d_agents80_5;1;622;5.04
pyramid_range3_3d_agents80_7;1;448;6.92
pyramid_range3_3d_agents80_2;1;468;5.94
pyramid_range3_3d_agents80_11;0;0;119.88
pyramid_range3_3d_agents80_16;1;366;4.23
pyramid_range3_3d_agents80_9;1;158;4.79
pyramid_range3_3d_agents80_0;1;423;5.62
pyramid_range3_3d_agents80_15;1;286;2.54
pyramid_range3_3d_agents80_10;1;353;3.75
pyramid_range3_3d_agents80_4;1;334;6.26
pyramid_range3_3d_agents80_8;1;473;25.87
pyramid_range3_3d_agents80_13;1;368;2.81
pyramid_range3_3d_agents80_1;1;234;3.94
