exp;success;longest_path;time
small_obstacles_range3_3d_agents150_4;1;504;25.06
small_obstacles_range3_3d_agents150_9;1;500;34.34
small_obstacles_range3_3d_agents150_5;0;0;117.03
small_obstacles_range3_3d_agents150_18;1;240;26.36
small_obstacles_range3_3d_agents150_7;1;103;12.54
small_obstacles_range3_3d_agents150_14;1;1089;96.0
small_obstacles_range3_3d_agents150_6;1;531;88.31
small_obstacles_range3_3d_agents150_1;1;430;36.91
small_obstacles_range3_3d_agents150_15;0;0;112.0
small_obstacles_range3_3d_agents150_16;1;698;45.5
small_obstacles_range3_3d_agents150_10;0;0;115.04
small_obstacles_range3_3d_agents150_0;0;0;113.48
small_obstacles_range3_3d_agents150_8;0;0;115.86
small_obstacles_range3_3d_agents150_11;1;506;96.83
small_obstacles_range3_3d_agents150_3;1;537;75.38
small_obstacles_range3_3d_agents150_17;0;0;114.91
small_obstacles_range3_3d_agents150_19;1;505;72.32
small_obstacles_range3_3d_agents150_13;1;1123;67.33
small_obstacles_range3_3d_agents150_2;0;0;115.4
small_obstacles_range3_3d_agents150_12;0;0;114.46
