exp;success;longest_path;time
small_obstacles_range3_3d_agents60_16;1;312;7.04
small_obstacles_range3_3d_agents60_4;1;509;16.24
small_obstacles_range3_3d_agents60_15;1;768;26.53
small_obstacles_range3_3d_agents60_3;1;982;21.72
small_obstacles_range3_3d_agents60_18;1;490;8.81
small_obstacles_range3_3d_agents60_19;1;250;8.3
small_obstacles_range3_3d_agents60_5;1;502;11.89
small_obstacles_range3_3d_agents60_2;1;537;14.09
small_obstacles_range3_3d_agents60_17;1;524;60.47
small_obstacles_range3_3d_agents60_1;1;506;13.16
small_obstacles_range3_3d_agents60_7;1;212;9.05
small_obstacles_range3_3d_agents60_9;1;367;10.85
small_obstacles_range3_3d_agents60_13;1;158;6.66
small_obstacles_range3_3d_agents60_14;1;147;7.75
small_obstacles_range3_3d_agents60_8;1;451;10.55
small_obstacles_range3_3d_agents60_10;1;425;11.51
small_obstacles_range3_3d_agents60_11;1;516;18.6
small_obstacles_range3_3d_agents60_6;1;514;16.15
small_obstacles_range3_3d_agents60_12;1;1466;28.87
small_obstacles_range3_3d_agents60_0;1;254;7.5
