exp;success;longest_path;time
small_obstacles_range3_3d_agents40_6;1;515;6.24
small_obstacles_range3_3d_agents40_9;1;523;10.07
small_obstacles_range3_3d_agents40_19;1;981;14.58
small_obstacles_range3_3d_agents40_1;1;996;11.13
small_obstacles_range3_3d_agents40_10;1;523;24.88
small_obstacles_range3_3d_agents40_12;1;264;5.69
small_obstacles_range3_3d_agents40_5;1;506;8.85
small_obstacles_range3_3d_agents40_8;1;174;5.33
small_obstacles_range3_3d_agents40_13;1;133;5.62
small_obstacles_range3_3d_agents40_15;1;382;6.84
small_obstacles_range3_3d_agents40_2;1;513;8.6
small_obstacles_range3_3d_agents40_7;1;376;6.84
small_obstacles_range3_3d_agents40_17;1;122;5.01
small_obstacles_range3_3d_agents40_11;1;534;17.48
small_obstacles_range3_3d_agents40_14;1;596;8.99
small_obstacles_range3_3d_agents40_4;1;83;4.94
small_obstacles_range3_3d_agents40_0;1;462;7.57
small_obstacles_range3_3d_agents40_3;1;523;8.27
small_obstacles_range3_3d_agents40_16;1;548;10.39
small_obstacles_range3_3d_agents40_18;1;537;8.6
