exp;success;longest_path;time
parallel_range4_agents30_8;1;449;2.03
parallel_range4_agents30_3;1;495;0.72
parallel_range4_agents30_5;1;398;0.46
parallel_range4_agents30_6;1;734;1.18
parallel_range4_agents30_0;1;86;0.21
parallel_range4_agents30_11;1;219;0.41
parallel_range4_agents30_13;1;109;0.26
parallel_range4_agents30_7;1;456;1.02
parallel_range4_agents30_1;1;95;0.18
parallel_range4_agents30_2;1;4014;20.74
parallel_range4_agents30_4;1;4959;21.13
parallel_range4_agents30_9;1;85;0.19
parallel_range4_agents30_12;1;209;0.28
parallel_range4_agents30_17;1;118;0.22
parallel_range4_agents30_19;1;105;0.23
parallel_range4_agents30_15;1;2088;10.35
parallel_range4_agents30_18;1;1231;3.39
parallel_range4_agents30_14;1;112;0.16
parallel_range4_agents30_10;1;76;0.2
parallel_range4_agents30_16;1;2361;8.31
