exp;success;longest_path;time
pyramid_range3_3d_agents100_6;1;397;7.25
pyramid_range3_3d_agents100_10;1;140;2.05
pyramid_range3_3d_agents100_18;1;418;4.61
pyramid_range3_3d_agents100_2;1;264;5.95
pyramid_range3_3d_agents100_4;1;3901;113.22
pyramid_range3_3d_agents100_11;1;368;12.03
pyramid_range3_3d_agents100_7;1;493;17.86
pyramid_range3_3d_agents100_5;1;226;2.9
pyramid_range3_3d_agents100_17;1;519;21.01
pyramid_range3_3d_agents100_12;1;174;1.9
pyramid_range3_3d_agents100_8;1;490;6.07
pyramid_range3_3d_agents100_13;1;231;3.37
pyramid_range3_3d_agents100_9;1;465;7.51
pyramid_range3_3d_agents100_1;1;419;5.13
pyramid_range3_3d_agents100_3;1;489;105.17
pyramid_range3_3d_agents100_15;1;529;34.59
pyramid_range3_3d_agents100_14;1;1325;25.58
pyramid_range3_3d_agents100_19;1;357;4.04
pyramid_range3_3d_agents100_16;1;310;4.19
pyramid_range3_3d_agents100_0;1;419;6.18
