exp;success;longest_path;time
offices_range1_agents150_2;0;0;107.13
offices_range1_agents150_16;0;0;111.46
offices_range1_agents150_18;0;0;111.55
offices_range1_agents150_15;0;0;100.91
offices_range1_agents150_8;1;2624;76.56
offices_range1_agents150_0;0;0;107.83
offices_range1_agents150_17;0;0;113.51
offices_range1_agents150_4;0;0;114.07
offices_range1_agents150_11;1;3216;91.64
offices_range1_agents150_12;0;0;113.9
offices_range1_agents150_1;0;0;97.99
offices_range1_agents150_9;0;0;110.13
offices_range1_agents150_3;0;0;111.25
offices_range1_agents150_5;1;2552;76.88
offices_range1_agents150_7;1;4507;107.98
offices_range1_agents150_10;0;0;114.0
offices_range1_agents150_14;1;3752;74.71
offices_range1_agents150_19;0;0;106.32
offices_range1_agents150_6;0;0;106.21
offices_range1_agents150_13;0;0;103.16
