exp;success;longest_path;time
offices_range1_agents80_7;1;977;7.94
offices_range1_agents80_13;1;610;9.13
offices_range1_agents80_6;1;873;8.26
offices_range1_agents80_5;1;551;5.58
offices_range1_agents80_1;1;1290;10.03
offices_range1_agents80_19;1;989;11.08
offices_range1_agents80_12;1;948;6.83
offices_range1_agents80_0;1;724;6.66
offices_range1_agents80_15;1;668;21.74
offices_range1_agents80_16;1;792;5.94
offices_range1_agents80_2;1;1187;7.96
offices_range1_agents80_14;1;295;2.55
offices_range1_agents80_8;1;520;6.34
offices_range1_agents80_18;1;1445;10.18
offices_range1_agents80_17;1;565;5.5
offices_range1_agents80_11;1;407;3.21
offices_range1_agents80_3;1;841;15.62
offices_range1_agents80_10;0;0;119.14
offices_range1_agents80_9;1;879;8.71
offices_range1_agents80_4;1;387;2.7
