exp;success;longest_path;time
pyramid_range3_3d_agents275_19;0;0;118.76
pyramid_range3_3d_agents275_18;0;0;118.62
pyramid_range3_3d_agents275_13;0;0;118.2
pyramid_range3_3d_agents275_14;0;0;118.69
pyramid_range3_3d_agents275_2;0;0;118.97
pyramid_range3_3d_agents275_12;0;0;118.44
pyramid_range3_3d_agents275_0;0;0;118.68
pyramid_range3_3d_agents275_6;0;0;119.09
pyramid_range3_3d_agents275_16;1;163;28.3
pyramid_range3_3d_agents275_3;0;0;118.56
pyramid_range3_3d_agents275_4;0;0;118.59
pyramid_range3_3d_agents275_17;1;623;47.81
pyramid_range3_3d_agents275_7;0;0;119.11
pyramid_range3_3d_agents275_10;0;0;118.69
pyramid_range3_3d_agents275_8;0;0;119.05
pyramid_range3_3d_agents275_5;0;0;118.59
pyramid_range3_3d_agents275_9;0;0;119.19
pyramid_range3_3d_agents275_1;0;0;118.37
pyramid_range3_3d_agents275_11;1;413;36.52
pyramid_range3_3d_agents275_15;0;0;119.63
