exp;success;longest_path;time
parallel_range4_agents40_10;1;653;1.05
parallel_range4_agents40_9;1;1691;4.93
parallel_range4_agents40_5;1;183;0.37
parallel_range4_agents40_3;1;376;0.92
parallel_range4_agents40_19;1;753;3.44
parallel_range4_agents40_11;1;457;1.26
parallel_range4_agents40_7;1;103;0.37
parallel_range4_agents40_16;1;234;0.58
parallel_range4_agents40_2;1;218;0.43
parallel_range4_agents40_0;1;70;0.32
parallel_range4_agents40_14;1;138;0.38
parallel_range4_agents40_17;1;150;0.39
parallel_range4_agents40_6;1;270;0.5
parallel_range4_agents40_8;1;124;0.43
parallel_range4_agents40_12;1;452;0.88
parallel_range4_agents40_13;1;273;0.52
parallel_range4_agents40_15;1;243;0.57
parallel_range4_agents40_1;1;1124;14.51
parallel_range4_agents40_18;1;85;0.28
parallel_range4_agents40_4;1;168;0.35
