id ; Experiment ; nb_agents ; cost
74 ; small_obstacles_range3_3d_agents ; 60 ; 183.0
75 ; small_obstacles_range3_3d_agents ; 10 ; 190.0
76 ; small_obstacles_range3_3d_agents ; 10 ; 191.0
77 ; small_obstacles_range3_3d_agents ; 20 ; 191.0
78 ; small_obstacles_range3_3d_agents ; 20 ; 192.0
79 ; small_obstacles_range3_3d_agents ; 30 ; 194.0
80 ; small_obstacles_range3_3d_agents ; 30 ; 209.0
81 ; small_obstacles_range3_3d_agents ; 30 ; 213.0
82 ; small_obstacles_range3_3d_agents ; 100 ; 215.0
83 ; small_obstacles_range3_3d_agents ; 20 ; 216.0
84 ; small_obstacles_range3_3d_agents ; 15 ; 220.0
85 ; small_obstacles_range3_3d_agents ; 30 ; 220.0
86 ; small_obstacles_range3_3d_agents ; 50 ; 221.0
87 ; small_obstacles_range3_3d_agents ; 10 ; 225.0
88 ; small_obstacles_range3_3d_agents ; 5 ; 236.0
89 ; small_obstacles_range3_3d_agents ; 50 ; 238.0
90 ; small_obstacles_range3_3d_agents ; 20 ; 247.0
91 ; small_obstacles_range3_3d_agents ; 10 ; 261.0
92 ; small_obstacles_range3_3d_agents ; 50 ; 262.0
93 ; small_obstacles_range3_3d_agents ; 40 ; 264.0
94 ; small_obstacles_range3_3d_agents ; 15 ; 266.0
95 ; small_obstacles_range3_3d_agents ; 30 ; 267.0
96 ; small_obstacles_range3_3d_agents ; 80 ; 267.0
97 ; small_obstacles_range3_3d_agents ; 15 ; 283.0
98 ; small_obstacles_range3_3d_agents ; 15 ; 296.0
99 ; small_obstacles_range3_3d_agents ; 10 ; 301.0
100 ; small_obstacles_range3_3d_agents ; 20 ; 309.0
101 ; small_obstacles_range3_3d_agents ; 10 ; 311.0
102 ; small_obstacles_range3_3d_agents ; 60 ; 312.0
103 ; small_obstacles_range3_3d_agents ; 10 ; 314.0
104 ; small_obstacles_range3_3d_agents ; 15 ; 314.0
105 ; small_obstacles_range3_3d_agents ; 15 ; 321.0
106 ; small_obstacles_range3_3d_agents ; 15 ; 323.0
107 ; small_obstacles_range3_3d_agents ; 50 ; 323.0
108 ; small_obstacles_range3_3d_agents ; 15 ; 328.0
109 ; small_obstacles_range3_3d_agents ; 60 ; 328.0
110 ; small_obstacles_range3_3d_agents ; 20 ; 332.0
111 ; small_obstacles_range3_3d_agents ; 20 ; 345.0
112 ; small_obstacles_range3_3d_agents ; 15 ; 351.0
113 ; small_obstacles_range3_3d_agents ; 40 ; 357.0
114 ; small_obstacles_range3_3d_agents ; 40 ; 358.0
115 ; small_obstacles_range3_3d_agents ; 30 ; 366.0
116 ; small_obstacles_range3_3d_agents ; 15 ; 371.0
117 ; small_obstacles_range3_3d_agents ; 60 ; 376.0
118 ; small_obstacles_range3_3d_agents ; 60 ; 378.0
119 ; small_obstacles_range3_3d_agents ; 40 ; 382.0
120 ; small_obstacles_range3_3d_agents ; 30 ; 390.0
121 ; small_obstacles_range3_3d_agents ; 60 ; 392.0
122 ; small_obstacles_range3_3d_agents ; 50 ; 394.0
123 ; small_obstacles_range3_3d_agents ; 30 ; 408.0
124 ; small_obstacles_range3_3d_agents ; 50 ; 408.0
125 ; small_obstacles_range3_3d_agents ; 40 ; 410.0
126 ; small_obstacles_range3_3d_agents ; 80 ; 410.0
127 ; small_obstacles_range3_3d_agents ; 15 ; 427.0
128 ; small_obstacles_range3_3d_agents ; 40 ; 446.0
129 ; small_obstacles_range3_3d_agents ; 60 ; 450.0
130 ; small_obstacles_range3_3d_agents ; 10 ; 453.0
131 ; small_obstacles_range3_3d_agents ; 20 ; 454.0
132 ; small_obstacles_range3_3d_agents ; 40 ; 457.0
133 ; small_obstacles_range3_3d_agents ; 60 ; 466.0
134 ; small_obstacles_range3_3d_agents ; 20 ; 470.0
135 ; small_obstacles_range3_3d_agents ; 50 ; 487.0
136 ; small_obstacles_range3_3d_agents ; 20 ; 499.0
137 ; small_obstacles_range3_3d_agents ; 15 ; 508.0
138 ; small_obstacles_range3_3d_agents ; 30 ; 519.0
139 ; small_obstacles_range3_3d_agents ; 30 ; 519.0
140 ; small_obstacles_range3_3d_agents ; 50 ; 525.0
141 ; small_obstacles_range3_3d_agents ; 50 ; 539.0
142 ; small_obstacles_range3_3d_agents ; 30 ; 543.0
143 ; small_obstacles_range3_3d_agents ; 20 ; 549.0
144 ; small_obstacles_range3_3d_agents ; 60 ; 549.0
145 ; small_obstacles_range3_3d_agents ; 40 ; 563.0
146 ; small_obstacles_range3_3d_agents ; 40 ; 570.0
147 ; small_obstacles_range3_3d_agents ; 50 ; 593.0
148 ; small_obstacles_range3_3d_agents ; 20 ; 602.0
149 ; small_obstacles_range3_3d_agents ; 50 ; 606.0
150 ; small_obstacles_range3_3d_agents ; 30 ; 638.0
151 ; small_obstacles_range3_3d_agents ; 30 ; 645.0
152 ; small_obstacles_range3_3d_agents ; 20 ; 665.0
153 ; small_obstacles_range3_3d_agents ; 40 ; 665.0
154 ; small_obstacles_range3_3d_agents ; 40 ; 731.0
155 ; small_obstacles_range3_3d_agents ; 15 ; 753.0
156 ; small_obstacles_range3_3d_agents ; 50 ; 758.0
157 ; small_obstacles_range3_3d_agents ; 40 ; 765.0
158 ; small_obstacles_range3_3d_agents ; 30 ; 804.0
159 ; small_obstacles_range3_3d_agents ; 30 ; 816.0
160 ; small_obstacles_range3_3d_agents ; 50 ; 841.0
161 ; small_obstacles_range3_3d_agents ; 40 ; 868.0
162 ; small_obstacles_range3_3d_agents ; 50 ; 976.0
163 ; small_obstacles_range3_3d_agents ; 40 ; 1004.0
164 ; small_obstacles_range3_3d_agents ; 40 ; 1013.0
165 ; small_obstacles_range3_3d_agents ; 40 ; 1521.0
166 ; small_obstacles_range3_3d_agents ; 40 ; 3669.0
