id ; Experiment ; nb_agents ; cost
57 ; pyramid_range3_3d_agents ; 15 ; 48.0
58 ; pyramid_range3_3d_agents ; 20 ; 50.0
59 ; pyramid_range3_3d_agents ; 10 ; 51.0
60 ; pyramid_range3_3d_agents ; 20 ; 53.0
61 ; pyramid_range3_3d_agents ; 10 ; 55.0
62 ; pyramid_range3_3d_agents ; 10 ; 59.0
63 ; pyramid_range3_3d_agents ; 15 ; 61.0
64 ; pyramid_range3_3d_agents ; 10 ; 62.0
65 ; pyramid_range3_3d_agents ; 20 ; 62.0
66 ; pyramid_range3_3d_agents ; 80 ; 64.0
67 ; pyramid_range3_3d_agents ; 10 ; 66.0
68 ; pyramid_range3_3d_agents ; 15 ; 66.0
69 ; pyramid_range3_3d_agents ; 10 ; 68.0
70 ; pyramid_range3_3d_agents ; 20 ; 68.0
71 ; pyramid_range3_3d_agents ; 5 ; 70.0
72 ; pyramid_range3_3d_agents ; 20 ; 73.0
73 ; pyramid_range3_3d_agents ; 5 ; 77.0
74 ; pyramid_range3_3d_agents ; 5 ; 87.0
75 ; pyramid_range3_3d_agents ; 40 ; 88.0
76 ; pyramid_range3_3d_agents ; 30 ; 89.0
77 ; pyramid_range3_3d_agents ; 10 ; 90.0
78 ; pyramid_range3_3d_agents ; 60 ; 91.0
79 ; pyramid_range3_3d_agents ; 15 ; 95.0
80 ; pyramid_range3_3d_agents ; 40 ; 98.0
81 ; pyramid_range3_3d_agents ; 15 ; 99.0
82 ; pyramid_range3_3d_agents ; 10 ; 100.0
83 ; pyramid_range3_3d_agents ; 10 ; 104.0
84 ; pyramid_range3_3d_agents ; 40 ; 104.0
85 ; pyramid_range3_3d_agents ; 30 ; 109.0
86 ; pyramid_range3_3d_agents ; 5 ; 113.0
87 ; pyramid_range3_3d_agents ; 80 ; 113.0
88 ; pyramid_range3_3d_agents ; 20 ; 116.0
89 ; pyramid_range3_3d_agents ; 30 ; 118.0
90 ; pyramid_range3_3d_agents ; 50 ; 119.0
91 ; pyramid_range3_3d_agents ; 50 ; 120.0
92 ; pyramid_range3_3d_agents ; 125 ; 124.0
93 ; pyramid_range3_3d_agents ; 60 ; 125.0
94 ; pyramid_range3_3d_agents ; 40 ; 130.0
95 ; pyramid_range3_3d_agents ; 20 ; 131.0
96 ; pyramid_range3_3d_agents ; 20 ; 132.0
97 ; pyramid_range3_3d_agents ; 50 ; 134.0
98 ; pyramid_range3_3d_agents ; 30 ; 138.0
99 ; pyramid_range3_3d_agents ; 10 ; 140.0
100 ; pyramid_range3_3d_agents ; 30 ; 151.0
101 ; pyramid_range3_3d_agents ; 20 ; 157.0
102 ; pyramid_range3_3d_agents ; 15 ; 159.0
103 ; pyramid_range3_3d_agents ; 30 ; 161.0
104 ; pyramid_range3_3d_agents ; 50 ; 165.0
105 ; pyramid_range3_3d_agents ; 30 ; 166.0
106 ; pyramid_range3_3d_agents ; 40 ; 169.0
107 ; pyramid_range3_3d_agents ; 40 ; 172.0
108 ; pyramid_range3_3d_agents ; 30 ; 174.0
109 ; pyramid_range3_3d_agents ; 15 ; 190.0
110 ; pyramid_range3_3d_agents ; 50 ; 191.0
111 ; pyramid_range3_3d_agents ; 60 ; 193.0
112 ; pyramid_range3_3d_agents ; 50 ; 195.0
113 ; pyramid_range3_3d_agents ; 100 ; 199.0
114 ; pyramid_range3_3d_agents ; 15 ; 200.0
115 ; pyramid_range3_3d_agents ; 20 ; 200.0
116 ; pyramid_range3_3d_agents ; 50 ; 203.0
117 ; pyramid_range3_3d_agents ; 40 ; 204.0
118 ; pyramid_range3_3d_agents ; 50 ; 206.0
119 ; pyramid_range3_3d_agents ; 30 ; 208.0
120 ; pyramid_range3_3d_agents ; 10 ; 209.0
121 ; pyramid_range3_3d_agents ; 20 ; 209.0
122 ; pyramid_range3_3d_agents ; 80 ; 215.0
123 ; pyramid_range3_3d_agents ; 40 ; 218.0
124 ; pyramid_range3_3d_agents ; 15 ; 219.0
125 ; pyramid_range3_3d_agents ; 150 ; 220.0
126 ; pyramid_range3_3d_agents ; 30 ; 221.0
127 ; pyramid_range3_3d_agents ; 20 ; 226.0
128 ; pyramid_range3_3d_agents ; 30 ; 228.0
129 ; pyramid_range3_3d_agents ; 40 ; 232.0
130 ; pyramid_range3_3d_agents ; 60 ; 232.0
131 ; pyramid_range3_3d_agents ; 50 ; 233.0
132 ; pyramid_range3_3d_agents ; 50 ; 234.0
133 ; pyramid_range3_3d_agents ; 20 ; 236.0
134 ; pyramid_range3_3d_agents ; 30 ; 236.0
135 ; pyramid_range3_3d_agents ; 50 ; 239.0
136 ; pyramid_range3_3d_agents ; 15 ; 241.0
137 ; pyramid_range3_3d_agents ; 40 ; 247.0
138 ; pyramid_range3_3d_agents ; 60 ; 248.0
139 ; pyramid_range3_3d_agents ; 60 ; 249.0
140 ; pyramid_range3_3d_agents ; 30 ; 251.0
141 ; pyramid_range3_3d_agents ; 100 ; 251.0
142 ; pyramid_range3_3d_agents ; 80 ; 252.0
143 ; pyramid_range3_3d_agents ; 40 ; 260.0
144 ; pyramid_range3_3d_agents ; 30 ; 265.0
145 ; pyramid_range3_3d_agents ; 30 ; 274.0
146 ; pyramid_range3_3d_agents ; 50 ; 280.0
147 ; pyramid_range3_3d_agents ; 50 ; 284.0
148 ; pyramid_range3_3d_agents ; 125 ; 291.0
149 ; pyramid_range3_3d_agents ; 60 ; 292.0
150 ; pyramid_range3_3d_agents ; 80 ; 294.0
151 ; pyramid_range3_3d_agents ; 100 ; 294.0
152 ; pyramid_range3_3d_agents ; 10 ; 295.0
153 ; pyramid_range3_3d_agents ; 40 ; 298.0
154 ; pyramid_range3_3d_agents ; 80 ; 302.0
155 ; pyramid_range3_3d_agents ; 50 ; 303.0
156 ; pyramid_range3_3d_agents ; 40 ; 305.0
157 ; pyramid_range3_3d_agents ; 50 ; 316.0
158 ; pyramid_range3_3d_agents ; 30 ; 324.0
159 ; pyramid_range3_3d_agents ; 40 ; 330.0
160 ; pyramid_range3_3d_agents ; 30 ; 333.0
161 ; pyramid_range3_3d_agents ; 40 ; 333.0
162 ; pyramid_range3_3d_agents ; 50 ; 341.0
163 ; pyramid_range3_3d_agents ; 20 ; 343.0
164 ; pyramid_range3_3d_agents ; 60 ; 344.0
165 ; pyramid_range3_3d_agents ; 20 ; 345.0
166 ; pyramid_range3_3d_agents ; 20 ; 351.0
167 ; pyramid_range3_3d_agents ; 15 ; 359.0
168 ; pyramid_range3_3d_agents ; 30 ; 363.0
169 ; pyramid_range3_3d_agents ; 50 ; 419.0
170 ; pyramid_range3_3d_agents ; 50 ; 434.0
171 ; pyramid_range3_3d_agents ; 80 ; 454.0
172 ; pyramid_range3_3d_agents ; 40 ; 465.0
173 ; pyramid_range3_3d_agents ; 30 ; 474.0
174 ; pyramid_range3_3d_agents ; 40 ; 480.0
175 ; pyramid_range3_3d_agents ; 60 ; 488.0
176 ; pyramid_range3_3d_agents ; 20 ; 496.0
177 ; pyramid_range3_3d_agents ; 60 ; 512.0
178 ; pyramid_range3_3d_agents ; 60 ; 518.0
179 ; pyramid_range3_3d_agents ; 40 ; 526.0
180 ; pyramid_range3_3d_agents ; 60 ; 535.0
181 ; pyramid_range3_3d_agents ; 40 ; 545.0
182 ; pyramid_range3_3d_agents ; 60 ; 575.0
183 ; pyramid_range3_3d_agents ; 80 ; 575.0
184 ; pyramid_range3_3d_agents ; 50 ; 582.0
185 ; pyramid_range3_3d_agents ; 40 ; 598.0
186 ; pyramid_range3_3d_agents ; 60 ; 602.0
187 ; pyramid_range3_3d_agents ; 60 ; 639.0
188 ; pyramid_range3_3d_agents ; 60 ; 653.0
189 ; pyramid_range3_3d_agents ; 60 ; 665.0
190 ; pyramid_range3_3d_agents ; 60 ; 980.0
